"pathway","pval","padj","log2err","ES","NES","size"
"GO:0006890",0.950769230769231,1,0.0683110858318647,-0.210622945501311,-0.609731566531104,21
"GO:0006891",0.748344370860927,1,0.0845557442441281,-0.266038602996367,-0.797983022115958,26
"GO:0006893",0.787878787878788,1,0.0678338263479455,-0.303807723467459,-0.737771627587821,11
"GO:0006897",0.131707317073171,0.582406337679485,0.276500599254472,-0.32527276157211,-1.23885664185312,76
"GO:0006898",0.949468085106383,1,0.0613026075396207,-0.226863661407055,-0.610269961109034,15
"GO:0006906",0.873198847262248,1,0.0692836467392548,-0.245271548230208,-0.693142256904217,19
"GO:0006909",0.230263157894737,0.685235816814764,0.166933848713193,-0.395611010226591,-1.19876835062128,27
"GO:0006913",0.767479674796748,1,0.0483117581055019,0.327394933543641,0.774961823304633,14
"GO:0006914",0.993174061433447,1,0.0713052987340038,-0.169640261192043,-0.548787769015112,35
"GO:0006915",0.409090909090909,0.854695249415912,0.14551614609036,-0.280726434706324,-1.02821221614841,62
"GO:0006952",0.186781609195402,0.649886553469469,0.118287526124085,0.441986594655048,1.22516832885859,29
"GO:0006955",0.0535248041775457,0.401185915424221,0.222056046145248,0.445386875318838,1.4020545217966,55
"GO:0006959",0.561056105610561,0.94593637454982,0.0636424081651019,0.412086506183599,0.927950316880059,11
"GO:0006963",0.08,0.471764705882353,0.282013350011725,-0.492469069376038,-1.42564684215233,21
"GO:0006964",0.382113821138211,0.830062274251468,0.0824344091527096,0.491840553168156,1.08860669863534,10
"GO:0006974",0.958955223880597,1,0.0776798560117236,-0.196343227840432,-0.665215934879579,42
"GO:0006979",0.772486772486772,1,0.110564716336619,-0.218744515458522,-0.858481835256628,94
"GO:0007005",1,1,0.0813027345384498,-0.15938321737976,-0.565426567704054,53
"GO:0007009",0.915447154471545,1,0.0402477565068868,0.265430436421779,0.628288448888128,14
"GO:0007010",0.399339933993399,0.850937350684392,0.123257226381337,-0.346769213442932,-1.03079796377311,25
"GO:0007015",0.279620853080569,0.735786009477396,0.183023938384487,-0.290255718335193,-1.09112579543146,72
"GO:0007017",0.0560383851274456,0.406722035042637,0.321775918075361,-0.519067605908401,-1.48385766127087,20
"GO:0007018",0.94392523364486,1,0.0908241419007155,-0.198934750017019,-0.734483007419586,66
"GO:0007020",0.426512968299712,0.860536856795897,0.109684061970549,-0.352762510132655,-0.996913845853199,19
"GO:0007026",0.761421319796954,1,0.0697792517076235,-0.305375265317949,-0.759478213695115,12
"GO:0007029",0.244274809160305,0.707250530493014,0.140406238523342,-0.465457618482828,-1.19000984058917,13
"GO:0007030",0.252336448598131,0.718174654344867,0.191892240384838,-0.303980742350392,-1.12899011459449,67
"GO:0007031",0.975,1,0.0621124188949471,-0.191070310872329,-0.540908182054572,18
"GO:0007032",0.978461538461538,1,0.0668966276500666,-0.198530253094472,-0.581310436661259,22
"GO:0007034",0.303776683087028,0.753103245242029,0.0959206777921745,0.493632946358938,1.14929433174186,13
"GO:0007035",0.982233502538071,1,0.0574877409561325,-0.204716765470406,-0.509137251804026,12
"GO:0007041",0.901515151515151,1,0.0613026075396207,-0.254658385093168,-0.618416573169169,11
"GO:0007051",0.198966408268734,0.666182995815196,0.158514105424824,-0.482443211129471,-1.27061868894686,14
"GO:0007052",0.00318487361668122,0.0837465128058471,0.431707695803346,-0.507977880944633,-1.79576141495882,50
"GO:0007059",0.915134370579915,1,0.0337507376805299,0.240237194375034,0.693831561850064,37
"GO:0007060",0.993399339933993,1,0.0371479221137289,0.18851688629937,0.424508693572226,11
"GO:0007062",0.970394736842105,1,0.0380842053196415,0.213803514559265,0.487059707441414,12
"GO:0007064",0.763157894736842,1,0.0490939668192139,0.33816478946797,0.770363591846389,12
"GO:0007076",0.190769230769231,0.653833004602235,0.178219874951973,-0.434652100986774,-1.27269168644097,22
"GO:0007080",0.19047619047619,0.653833004602235,0.126253987849115,0.552659505129008,1.28672213091339,13
"GO:0007088",0.196923076923077,0.666182995815196,0.175204047558551,-0.431436537724718,-1.26327629279268,22
"GO:0007094",0.49238578680203,0.900555076431536,0.0931454575337804,-0.381945851056647,-0.94991175001269,12
"GO:0007095",0.53030303030303,0.91802708857725,0.0886261133285098,-0.383229488997264,-0.930640737536892,11
"GO:0007097",0.939481268011527,1,0.0656813601934011,-0.217620661619671,-0.615000303265791,19
"GO:0007098",0.993055555555556,1,0.0721797965581253,-0.166915904308827,-0.552655980512132,38
"GO:0007099",0.6996699669967,1,0.0880945010398517,-0.275518512866556,-0.818999816116547,25
"GO:0007110",0.930379746835443,1,0.0382416816260774,0.245897210778686,0.601518444424594,16
"GO:0007111",0.661184210526316,1,0.0557104226766671,0.377206078516663,0.859302442367114,12
"GO:0007112",0.475247524752475,0.894050788977041,0.11146266692298,-0.305451870126406,-0.964470523508226,31
"GO:0007113",0.772727272727273,1,0.0687943095604775,-0.310009538298585,-0.752832215810319,11
"GO:0007131",0.659025787965616,1,0.0494904866135495,0.320812284842631,0.881434037003343,27
"GO:0007140",0.855384615384615,1,0.0736212741014394,-0.252330766112687,-0.730471378318679,21
"GO:0007141",0.516501650165016,0.909622731614136,0.0676760401641789,0.428075648202894,0.963955207068903,11
"GO:0007143",0.0865051903114187,0.490347872216078,0.287857117255149,-0.437730064739122,-1.39889818180664,34
"GO:0007155",0.0720413309005278,0.456896376325052,0.287805130535564,-0.407892752958893,-1.44703691573359,53
"GO:0007156",0.154150197628458,0.599115813708561,0.227987202850442,-0.352941335091054,-1.21552714224486,45
"GO:0007157",0.0214248521491951,0.256458677964992,0.352487857583619,-0.503037088845502,-1.5513196858589,28
"GO:0007160",0.245945945945946,0.707409274193548,0.144630528034484,-0.436353896542044,-1.19142598584877,16
"GO:0007163",0.488888888888889,0.896203174603175,0.0988903007520636,-0.33605950104144,-0.951363573653015,18
"GO:0007165",0.449612403100775,0.877345857145552,0.184706471207739,-0.223398906357998,-0.985323804533393,180
"GO:0007166",0.72318339100346,1,0.0888945288620449,-0.260563822781681,-0.83271012730441,34
"GO:0007168",0.613486842105263,0.986606877120578,0.059221919380382,0.393180718238057,0.895693814909438,12
"GO:0007169",0.943708609271523,1,0.0723570851036907,-0.213398843786346,-0.640090018376037,26
"GO:0007173",0.433544303797468,0.863908284763499,0.114750719227023,-0.337197346139429,-1.00027286353343,24
"GO:0007186",0.962397179788484,1,0.0215076161724576,0.203709684862682,0.729595393819763,153
"GO:0007188",0.879674796747967,1,0.042077210988939,0.283127205093597,0.670177674136889,14
"GO:0007189",0.21523178807947,0.67604446551815,0.173747838999571,-0.389447276533032,-1.21941026377466,30
"GO:0007200",0.852417302798982,1,0.0643583367917361,-0.272329221714623,-0.696249112382606,13
"GO:0007218",0.525974025974026,0.916255685063817,0.0553642837725362,0.306218021297134,0.967174717493054,56
"GO:0007219",0.979320531757755,1,0.0325785172778622,0.194162815498132,0.510879666485683,22
"GO:0007220",0.982113821138211,1,0.036993251998507,0.215071915726923,0.509087059318037,14
"GO:0007224",0.118863049095607,0.570762083621627,0.208955027549354,-0.58879396467804,-1.39811947879081,10
"GO:0007229",0.0641010721753976,0.433831728984548,0.287805130535564,-0.64453074586388,-1.53046913611727,10
"GO:0007254",0.687878787878788,1,0.0843144320642653,-0.291678706623013,-0.833821410786545,20
"GO:0007264",0.249134948096886,0.714795008912656,0.16440575583821,-0.334306752355941,-1.12455384623238,39
"GO:0007265",0.965014577259475,1,0.0326513265618535,0.210622339347253,0.565455275869117,24
"GO:0007266",0.787878787878788,1,0.0770736734944102,-0.272935479813123,-0.780240180938614,20
"GO:0007268",0.238578680203046,0.69704955017429,0.206587922696891,-0.293755652194533,-1.12510754123938,80
"GO:0007269",1,1,0.0260437699289678,0.15719400923157,0.488002588196677,52
"GO:0007274",0.0222988038135714,0.259183197949048,0.352487857583619,-0.422893572471659,-1.50816811574001,56
"GO:0007279",0.00459336969639687,0.103771337929867,0.407017918923954,-0.64302153028601,-1.81719159012327,19
"GO:0007281",0.00218021373217443,0.0647604227112552,0.431707695803346,-0.511987390486597,-1.81476710925229,51
"GO:0007283",0.31812865497076,0.77197936849183,0.0747385227439092,0.299510975685471,1.07436032386672,152
"GO:0007286",0.942424242424242,1,0.0679922591544058,-0.213723059100542,-0.610969736941261,20
"GO:0007288",0.751814223512337,1,0.0440640346597561,0.299815479798199,0.801226676333802,23
"GO:0007291",0.998701298701299,1,0.0250603987343648,0.156881907477863,0.49550386976553,56
"GO:0007293",0.0047738889749858,0.105058548503418,0.407017918923954,-0.600343857021266,-1.78456795295369,25
"GO:0007294",0.519867549668874,0.912327734867477,0.105920292736253,-0.31330068423985,-0.939745676096966,26
"GO:0007298",0.0244856732295279,0.269006985343581,0.352487857583619,-0.351573984446176,-1.39282792864451,96
"GO:0007300",1,1,0.0658311958368866,-0.170133646404771,-0.498163190449706,22
"GO:0007301",0.361757105943152,0.813826645067064,0.11331290842208,-0.450970669172528,-1.07085146037156,10
"GO:0007304",0.000146687338713307,0.00784288304320479,0.518848077743792,-0.639692896405202,-2.06941226691233,35
"GO:0007305",3.29083926980195e-06,0.000293250343820129,0.627256739718528,-0.876750244297752,-2.24153902959861,13
"GO:0007306",0.00116916636176587,0.0399009115802652,0.45505986738723,-0.797381522976876,-1.9363742873315,11
"GO:0007307",0.0624516669368729,0.428087494729676,0.321775918075361,-0.48691866261353,-1.42573182661333,22
"GO:0007309",0.915447154471545,1,0.0402477565068868,0.264159859582799,0.5846736118038,10
"GO:0007310",0.866666666666667,1,0.0678338263479455,-0.246200607902736,-0.696978628617938,18
"GO:0007314",0.16969696969697,0.614626756518504,0.188204146308491,-0.450304169063372,-1.2872837440848,20
"GO:0007315",0.145945945945946,0.590304568527919,0.191892240384838,-0.488947705993353,-1.33502876279574,16
"GO:0007317",0.0892307692307692,0.500441097364174,0.266350657088526,-0.484856674333652,-1.40360974860015,21
"GO:0007318",0.203045685279188,0.667151918477696,0.155241966228839,-0.497981432020607,-1.23849601260458,12
"GO:0007343",7.44845854491814e-05,0.00459512596386488,0.538434096309916,-0.859443692596804,-2.08708707161998,11
"GO:0007346",5.30489200363341e-06,0.000425452338691399,0.610526878385931,-0.715730757753647,-2.27802998462627,33
"GO:0007349",0.0361032575214809,0.319942679914118,0.321775918075361,-0.466312938111204,-1.54395493409978,38
"GO:0007350",0.273846153846154,0.734015236900757,0.14641623786055,-0.407243350467631,-1.17892723154638,21
"GO:0007362",0.0587790408850567,0.413515708682592,0.321775918075361,-0.566328139767126,-1.52343945119757,15
"GO:0007367",0.00283226260912008,0.0797008635969932,0.431707695803346,-0.538246089524265,-1.81782458973132,40
"GO:0007370",0.530555555555556,0.91802708857725,0.0940503465727813,-0.324776607407958,-0.919422402595416,18
"GO:0007377",0.924092409240924,1,0.0404934829859503,0.267456085872062,0.602266650114246,11
"GO:0007379",0.0757575757575758,0.463966232068821,0.287857117255149,-0.513303022615375,-1.46737845704771,20
"GO:0007389",0.456852791878173,0.88288178093083,0.09754492162472,-0.396751017860082,-0.986732681222111,12
"GO:0007390",0.146974063400576,0.590304568527919,0.197822021315103,-0.469550260646672,-1.32695834369309,19
"GO:0007391",0.00107275811791763,0.0391632447674743,0.45505986738723,-0.44054157444547,-1.75329177562841,99
"GO:0007399",0.0103663661055497,0.167956073063653,0.380730400722792,-0.412450922716886,-1.52782471192435,68
"GO:0007400",0.511182108626198,0.90902006899825,0.104732821580651,-0.316400728851,-0.932050352504746,23
"GO:0007405",0.138888888888889,0.584718576844561,0.199915231309662,-0.468870221553039,-1.32734247409709,18
"GO:0007406",0.013872251720409,0.205948305371876,0.380730400722792,-0.596743404698299,-1.70590933203159,20
"GO:0007409",0.0227527645937737,0.259495865153859,0.352487857583619,-0.424563539902263,-1.50750809395209,52
"GO:0007411",0.000906128267750167,0.0346054700350302,0.477270815362862,-0.365037358340705,-1.57008507550341,163
"GO:0007412",0.0687022900763359,0.45349165959853,0.276500599254472,-0.61500404285559,-1.5723469418887,13
"GO:0007413",0.1,0.534666666666667,0.234392647294686,-0.515816885976727,-1.40839269859265,16
"GO:0007416",0.0220596873068225,0.259183197949048,0.352487857583619,-0.498387686399004,-1.56051690884608,30
"GO:0007417",0.000790574144638773,0.0309288031219657,0.477270815362862,-0.485916721307645,-1.82665227783031,72
"GO:0007419",0.0422957636971477,0.339212024851125,0.321775918075361,-0.390789175905155,-1.4659752042924,69
"GO:0007420",0.112903225806452,0.554306763114284,0.271288554688953,-0.360621670066242,-1.27281353368847,48
"GO:0007422",0.0259196712314294,0.279027870169213,0.352487857583619,-0.449988389600674,-1.51975086420545,40
"GO:0007423",0.12448132780083,0.573218414967416,0.261663521711573,-0.360516635851066,-1.27576386215739,49
"GO:0007424",0.00223347052121492,0.0651361221096133,0.431707695803346,-0.423058378894613,-1.65966525932696,90
"GO:0007426",0.551351351351351,0.937108371854135,0.0902635484340068,-0.33220773958263,-0.907064052310327,16
"GO:0007427",0.401384083044983,0.850937350684392,0.126253987849115,-0.319746926782582,-1.01769146960921,33
"GO:0007430",0.907894736842105,1,0.0739901439101341,-0.219105475150489,-0.675700946147962,28
"GO:0007431",0.666666666666667,1,0.0507027937029348,0.33304026451715,0.856057057194808,20
"GO:0007432",0.143939393939394,0.590304568527919,0.186432558434075,-0.56098750509052,-1.36231120118773,11
"GO:0007435",0.300395256916996,0.752126249070271,0.159646701919906,-0.312809151352853,-1.09788000213453,47
"GO:0007436",0.286821705426357,0.737278870999801,0.129442887745046,-0.485368334719791,-1.15253036523747,10
"GO:0007442",0.461325966850829,0.885127811996088,0.102080107662747,-0.357005269584155,-0.985127053928852,17
"GO:0007443",0.15359477124183,0.599115813708561,0.206587922696891,-0.413304636300254,-1.29413012228077,29
"GO:0007444",0.347682119205298,0.800117818085076,0.133554954557592,-0.342281809722813,-1.07172902990878,30
"GO:0007446",0.990131578947368,1,0.0371479221137289,0.196543109850787,0.447739270240175,12
"GO:0007455",0.12779552715655,0.575797824604229,0.224966093540314,-0.454743257526545,-1.33957849912656,23
"GO:0007464",0.147208121827411,0.590304568527919,0.184706471207739,-0.548169137459021,-1.36331446781292,12
"GO:0007465",0.572307692307692,0.955216198179919,0.0956031492204301,-0.307075227367183,-0.899137696780798,22
"GO:0007469",0.138888888888889,0.584718576844561,0.190023305279108,-0.567381293516505,-1.37783798121706,11
"GO:0007472",0.0102943121932729,0.167956073063653,0.380730400722792,-0.571261111388214,-1.73101790033775,27
"GO:0007474",0.417670682730924,0.854695249415912,0.134273452883202,-0.288411071058104,-1.0195669781723,50
"GO:0007475",0.0718232044198895,0.456896376325052,0.282013350011725,-0.546401462060818,-1.50775046880787,17
"GO:0007476",0.0283867372967418,0.284577041399837,0.352487857583619,-0.331034544375818,-1.38426284118286,122
"GO:0007479",0.889189189189189,1,0.0652353056017703,-0.24388569015993,-0.66590845443546,16
"GO:0007480",0.459349593495935,0.883528710026902,0.128142916898415,-0.279035453099044,-0.989056316637371,51
"GO:0007482",0.419191919191919,0.854695249415912,0.102449405629826,-0.420450605218809,-1.02102910285555,11
"GO:0007494",0.0333284749757682,0.307234907247886,0.321775918075361,-0.48377181771709,-1.52751940297187,31
"GO:0007498",0.0719882746211646,0.456896376325052,0.287805130535564,-0.373427041370191,-1.34434027123881,57
"GO:0007507",0.881944444444444,1,0.0782955249944794,-0.224023784802794,-0.741739290578073,38
"GO:0007509",0.626262626262626,0.990286796942566,0.0795564677235957,-0.350114656473058,-0.850224138479304,11
"GO:0007517",0.112582781456954,0.554306763114284,0.245041785430996,-0.432351492460443,-1.35374896483539,30
"GO:0007520",0.488448844884488,0.896203174603175,0.109684061970549,-0.302135415374534,-0.953998749839251,31
"GO:0007525",0.412307692307692,0.854695249415912,0.116234148779716,-0.349832941591379,-1.02433526812765,22
"GO:0007526",0.894941634241245,1,0.0835990603684159,-0.221099757664145,-0.757032926433547,44
"GO:0007527",0.773480662983425,1,0.0732558655828455,-0.281808431988089,-0.777627486283628,17
"GO:0007528",0.525691699604743,0.916255685063817,0.116739204791222,-0.2718373670412,-0.936205723338442,45
"GO:0007530",0.970731707317073,1,0.037536290520292,0.229554319437407,0.543367705826009,14
"GO:0007548",0.00394505604754046,0.0968468081928546,0.407017918923954,-0.69675020438512,-1.87427866365025,15
"GO:0007549",0.197784810126582,0.666182995815196,0.120985142145252,0.513506636265936,1.25614972235857,16
"GO:0007552",0.687679083094556,1,0.0475434194201301,0.308454380319572,0.851822939670864,28
"GO:0007560",0.170542635658915,0.614719972127863,0.172324344900946,-0.548460720747034,-1.30234625867366,10
"GO:0007591",0.266149870801034,0.733856209150327,0.135002033828631,-0.446354738220525,-1.17557187913414,14
"GO:0007601",0.942492012779553,1,0.0380842053196415,0.241876487595605,0.581670411921772,15
"GO:0007602",0.998664886515354,1,0.0265350909115755,0.162903912269196,0.495018806011215,47
"GO:0007603",0.888888888888889,1,0.0630790410571939,-0.27259839330318,-0.647297945339265,10
"GO:0007605",0.5,0.902881809548476,0.130777137971974,-0.264360004791286,-0.969876255382308,64
"GO:0007606",0.0228255708876239,0.259495865153859,0.352487857583619,0.446165895939979,1.4653249152802,76
"GO:0007608",0.0385093167701863,0.329088145896656,0.257206466468838,0.421642831940888,1.39352076300725,80
"GO:0007611",0.981081081081081,1,0.0605092988656667,-0.199972985749983,-0.546008672268932,16
"GO:0007612",0.777777777777778,1,0.0696133438850965,-0.28514055756698,-0.750979416982827,14
"GO:0007613",0.85126582278481,1,0.0753093764172773,-0.242598520602529,-0.719651917995005,24
"GO:0007614",0.200657894736842,0.666182995815196,0.179782316298324,-0.400149507403102,-1.23402393558267,28
"GO:0007615",0.323204419889503,0.77840824249664,0.12563992130984,-0.40282603760821,-1.11156574281676,17
"GO:0007616",0.0396240680202853,0.3310260682528,0.321775918075361,-0.376540892067362,-1.43206963770804,77
"GO:0007617",0.218274111675127,0.676199120157519,0.149207542435322,-0.492075819593265,-1.22380856248506,12
"GO:0007619",0.772277227722772,1,0.0826646449123753,-0.264060728994665,-0.78494067872302,25
"GO:0007622",0.0966921119592875,0.525742873161685,0.231126709673834,-0.572971555902775,-1.46488479901665,13
"GO:0007623",0.470355731225296,0.891785570786496,0.124434168630393,-0.281921971174297,-0.970937019516636,45
"GO:0007626",0.947784810126582,1,0.0373806494758473,0.240473133151401,0.588249962336202,16
"GO:0007628",0.0531811278826406,0.400481357388523,0.321775918075361,-0.573441679811235,-1.54257508437541,15
"GO:0007629",0.0258301188958342,0.279027870169213,0.352487857583619,-0.579429642998029,-1.59888905233972,17
"GO:0007632",0.111702127659574,0.554306763114284,0.219250346703755,-0.516265925167168,-1.38877061279718,15
"GO:0007635",0.327777777777778,0.785938013632783,0.125033367555272,-0.389487565018967,-1.10261510417515,18
"GO:0007638",0.26063829787234,0.731126958849731,0.13880510939114,-0.446692215654988,-1.20161527582134,15
"GO:0008010",2.34842099847203e-05,0.00163776838328223,0.575610261071129,-0.501560410286577,-1.9676300717206,90
"GO:0008013",0.990147783251232,1,0.0370705393657621,0.200080716141742,0.465835262108599,13
"GO:0008017",0.981818181818182,1,0.103958471559957,-0.185787596628188,-0.755395493149701,117
"GO:0008021",0.983225806451613,1,0.0255522951965404,0.194792342731407,0.617785528650404,58
"GO:0008023",0.814917127071823,1,0.070619624712259,-0.2695354894893,-0.743761297975109,17
"GO:0008028",0.00942624678809256,0.159154735243163,0.380730400722792,-0.650700024150899,-1.71375944880365,14
"GO:0008033",0.258169934640523,0.727776054768715,0.156312403073186,-0.369161981348077,-1.15591164023703,29
"GO:0008039",0.290657439446367,0.741841306547189,0.151148761385484,-0.350973060061611,-1.12164005887033,34
"GO:0008045",0.5,0.902881809548476,0.132147260608774,-0.259171366472097,-0.972234699261183,69
"GO:0008049",0.347417840375587,0.800117818085076,0.161978948883402,-0.29153383003359,-1.05587723225224,61
"GO:0008053",0.622739018087855,0.988005326422275,0.0810802057550866,-0.362226772672699,-0.860124826330649,10
"GO:0008057",0.977235772357724,1,0.0372254009247509,0.224170576048582,0.530624088972659,14
"GO:0008061",0.0339280604314288,0.309208005295521,0.321775918075361,-0.339396878757169,-1.37160567556743,110
"GO:0008063",0.352791878172589,0.805707681365576,0.11378726182188,-0.434106135474002,-1.0796360732773,12
"GO:0008066",0.691964285714286,1,0.0489954089862481,0.327611003419811,0.842101515559419,20
"GO:0008069",0.16030534351145,0.605011225864391,0.176694268938498,-0.512352916108676,-1.30990446350675,13
"GO:0008076",0.438829787234043,0.866666031001395,0.102821842840815,-0.362610353424398,-0.975432578798884,15
"GO:0008078",0.576142131979695,0.956799931521873,0.0843144320642653,-0.356626831409088,-0.886942524936721,12
"GO:0008080",0.721518987341772,1,0.0498907356726307,0.327593270993306,0.801364904253475,16
"GO:0008081",0.642276422764228,1,0.0565299525056311,0.36755796269748,0.870029923368397,14
"GO:0008083",0.409090909090909,0.854695249415912,0.115734447701689,-0.351406017908497,-1.00456377156819,20
"GO:0008088",0.569060773480663,0.951872292445552,0.0897104652742981,-0.326944380612006,-0.90217647164162,17
"GO:0008094",0.915447154471545,1,0.0402477565068868,0.265582427748883,0.628648220723031,14
"GO:0008103",0.0338449163113514,0.309208005295521,0.321775918075361,-0.551441530005933,-1.55838469409535,19
"GO:0008104",0.358585858585859,0.811679712313871,0.165656695205483,-0.276318918750007,-1.04553425124577,75
"GO:0008137",0.598984771573604,0.975986263575971,0.0822054920415869,-0.348559248864952,-0.8668781848433,12
"GO:0008138",0.580808080808081,0.960410030416976,0.0835990603684159,-0.365363969535998,-0.8872558188778,11
"GO:0008139",0.76517571884984,1,0.0476387259290825,0.320426099862999,0.770568414278496,15
"GO:0008146",0.689922480620155,1,0.0756946307932749,-0.304359817468482,-0.801597500635417,14
"GO:0008157",0.942857142857143,1,0.0327971189467838,0.227425620113677,0.620446554891329,26
"GO:0008168",0.658940397350993,1,0.0916795246008379,-0.277979496661339,-0.870390093276204,30
"GO:0008173",0.267676767676768,0.733856209150327,0.132846300606183,-0.482987276383364,-1.17289417442915,11
"GO:0008180",0.473597359735974,0.894050788977041,0.072003313661988,0.445251446280222,1.00263224946015,11
"GO:0008188",0.125,0.573218414967416,0.252961123069611,-0.372602181445321,-1.26258371091836,43
"GO:0008194",0.166101694915254,0.610350076103501,0.20207170902116,-0.377403778850826,-1.23914779359382,36
"GO:0008201",0.125,0.573218414967416,0.211400189384923,-0.480711021504889,-1.36086304328854,18
"GO:0008227",0.130555555555556,0.582406337679485,0.206587922696891,-0.472108697470929,-1.33651039826792,18
"GO:0008233",0.529801324503311,0.91802708857725,0.155241966228839,-0.223561102693271,-0.963237091737371,155
"GO:0008234",0.691603053435115,1,0.0501934252649434,0.334536251178495,0.840992038889215,19
"GO:0008235",0.10941475826972,0.551890793285003,0.216542836735348,-0.554123522676365,-1.41669707123106,13
"GO:0008236",0.333333333333333,0.787432498772705,0.117249716749792,-0.45593661680547,-1.10720391179748,11
"GO:0008237",0.128813559322034,0.578758961211603,0.231126709673834,-0.392725289625852,-1.28945363930953,36
"GO:0008239",0.222039473684211,0.678455450948288,0.115734447701689,0.540125866381637,1.23044537880344,12
"GO:0008250",0.664141414141414,1,0.0764767053228531,-0.343132573025732,-0.833268733231224,11
"GO:0008258",0.203389830508475,0.667151918477696,0.181383128498408,-0.358005477557632,-1.18699705129342,37
"GO:0008284",0.104838709677419,0.546277225474773,0.282013350011725,-0.370007300364783,-1.30594009888902,48
"GO:0008285",0.340277777777778,0.792899674193911,0.13880510939114,-0.318576867117831,-1.05480308538925,38
"GO:0008286",0.603389830508475,0.979592396898374,0.0982123351217438,-0.280670741067639,-0.893073607974935,32
"GO:0008289",0.8719723183391,1,0.0787113806986485,-0.225937034006876,-0.719113063857377,33
"GO:0008293",0.0278501336344296,0.284577041399837,0.352487857583619,-0.568649109624561,-1.64618015189491,21
"GO:0008298",0.290909090909091,0.741841306547189,0.140406238523342,-0.401889844141439,-1.1488817977238,20
"GO:0008306",0.0675675675675676,0.451576576576577,0.287857117255149,-0.546520996988466,-1.49222757670803,16
"GO:0008307",0.0291870019545182,0.287214424141393,0.352487857583619,-0.605751379209963,-1.59537745691888,14
"GO:0008320",0.902857142857143,1,0.0348652196832942,0.244160360579053,0.683658428458819,30
"GO:0008328",0.475452196382429,0.894050788977041,0.096240602328129,-0.41542757899903,-0.986452689852302,10
"GO:0008333",0.28125,0.735786009477396,0.100633389423036,0.514202402797215,1.17138987349369,12
"GO:0008340",0.985074626865672,1,0.117249716749792,-0.187059273361823,-0.804572372194817,163
"GO:0008343",0.49618320610687,0.902881809548476,0.0928481214159878,-0.375805386727101,-0.960800920628106,13
"GO:0008344",0.993438320209974,1,0.0259033757772498,0.184924371765037,0.576625240664417,53
"GO:0008345",0.995792426367461,1,0.0292103127923884,0.169752695801056,0.48548673392754,34
"GO:0008347",0.764705882352941,1,0.0857844408075645,-0.25161872046402,-0.804123360307476,34
"GO:0008354",0.13671875,0.582677057416432,0.241339976815091,-0.362739713944088,-1.22916417813887,43
"GO:0008355",0.315972222222222,0.769073512055303,0.144630528034484,-0.324188935592346,-1.07338455740851,38
"GO:0008356",0.379746835443038,0.829855482357811,0.12384217120105,-0.351263965702546,-1.04200052833189,24
"GO:0008360",0.905084745762712,1,0.0756946307932749,-0.212951091527782,-0.699192456454835,36
"GO:0008361",0.702439024390244,1,0.0523759084097997,0.350929123846765,0.83066854677131,14
"GO:0008362",0.00455574150081663,0.103771337929867,0.407017918923954,-0.660796868215615,-1.8234153036142,17
"GO:0008363",0.000219656124856245,0.0113654330409489,0.518848077743792,-0.745818610440026,-2.10769817621226,19
"GO:0008374",0.141447368421053,0.586323816726539,0.149207542435322,0.587800537900444,1.33905169245633,12
"GO:0008380",0.870769230769231,1,0.0727141077934447,-0.243608315549814,-0.713302149568053,22
"GO:0008406",0.244224422442244,0.707250530493014,0.161978948883402,-0.400132236008031,-1.18942362276614,25
"GO:0008407",0.0631665972133204,0.429318736992228,0.287805130535564,-0.4423553751305,-1.46463181318684,38
"GO:0008408",0.720930232558139,1,0.0734381410838857,-0.295224291178708,-0.777537113486479,14
"GO:0008514",0.00115856714821906,0.0399009115802652,0.45505986738723,-0.736373472978621,-1.98086642844958,15
"GO:0008527",0.124285714285714,0.573218414967416,0.148261500475107,0.481021462267164,1.31228886588624,26
"GO:0008528",0.854077253218884,1,0.037536290520292,0.262772481013797,0.737848474882498,31
"GO:0008540",0.417763157894737,0.854695249415912,0.0782955249944794,0.462947729295596,1.05462805911396,12
"GO:0008541",0.628289473684211,0.990286796942566,0.0580983576873206,0.386401341777848,0.880249910153468,12
"GO:0008543",0.29746835443038,0.749649478111855,0.142056643575821,-0.381833418864404,-1.13268272023211,24
"GO:0008569",0.299741602067183,0.752126249070271,0.126253987849115,-0.430518506505581,-1.13386373294137,14
"GO:0008574",0.484848484848485,0.894688139801067,0.0937465422491719,-0.400388073730128,-0.972308924378839,11
"GO:0008582",0.998585572842999,1,0.0294936424723046,0.180983143821116,0.520121470071775,36
"GO:0008585",0.25,0.714795008912656,0.138022242496643,-0.49209164588372,-1.19500337372064,11
"GO:0008586",0.972332015810277,1,0.0799858801499946,-0.196645054701887,-0.677243999535227,45
"GO:0008587",0.0683868628419101,0.45349165959853,0.287805130535564,-0.434716126253683,-1.43933837817311,38
"GO:0008594",0.769736842105263,1,0.048701086452153,0.33652279599389,0.766623013199893,12
"GO:0008595",0.00150690727907393,0.0501295704785463,0.45505986738723,-0.696105657639816,-1.92084704108904,17
"GO:0008630",0.968992248062015,1,0.0589694466690997,-0.221898231310342,-0.52690798159567,10
"GO:0008643",0.0383085425435171,0.329088145896656,0.321775918075361,-0.548213763917599,-1.5671777324259,20
"GO:0008654",0.99236641221374,1,0.0571258510018113,-0.184267386900743,-0.471106272631833,13
"GO:0008745",0.455470737913486,0.882337033349313,0.0978773277424561,-0.387133695282269,-0.989763382778413,13
