"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0013717",4937.34968575982,-0.117537405911076,0.0377193574149157,-3.11610308251426,0.00183258199647486,0.011954615278009
"FBgn0036020",4124.27569533182,0.108318133024105,0.0347630033273171,3.11590261647467,0.00183382821855216,0.0119575209429786
"FBgn0034688",7035.60251213976,-0.10577582300645,0.0339590092180276,-3.11480886639936,0.00184064137755698,0.0119967075729728
"FBgn0039359",139454.772274937,0.0962877530204194,0.0309264345381596,3.1134450012856,0.00184916971115601,0.0120419469264127
"FBgn0001148",144.715213822038,-0.462786448705636,0.148641474515947,-3.11344091689556,0.00184919530553606,0.0120419469264127
"FBgn0028920",83632.5736304435,0.291388603875786,0.093618690380161,3.1125045938213,0.00185507126793226,0.0120749451494179
"FBgn0039115",2485.73335569859,-0.102165264057897,0.0328281435501378,-3.11212432411422,0.00185746257190008,0.0120852423196567
"FBgn0036969",10219.3686033441,0.520355617456168,0.167213876565497,3.11191647573787,0.00185877081099714,0.0120884868248298
"FBgn0259927",4744.34993037993,-0.167308257913282,0.0537690104947475,-3.1116112491902,0.00186069350204723,0.012095722843957
"FBgn0035641",1232.01068588096,-1.52964701527984,0.491751641383276,-3.11060886543664,0.00186702060405254,0.0121315716534868
"FBgn0027330",3605.74405364316,-0.21798433787839,0.0701145558210441,-3.10897409711558,0.00187738176672904,0.0121935904918652
"FBgn0037891",28404.3238083972,-0.169294817502575,0.0544595448835239,-3.10863445268697,0.00187954104914432,0.0122023073677491
"FBgn0053858",69.3745956352995,0.538956374940867,0.173397783277466,3.10820798717158,0.00188225552527624,0.0122146195147435
"FBgn0050115",5685.24471345661,-0.132151152946511,0.0425241378169285,-3.10767389371744,0.00188566013780057,0.0122313975576187
"FBgn0000826",3016.02116971751,-0.57211798036493,0.18413085194755,-3.10712721042478,0.00188915086228984,0.0122437992886748
"FBgn0267471",145.63303569447,0.686396945517265,0.220925179131539,3.10692039818867,0.00189047296246262,0.0122437992886748
"FBgn0010280",18543.2928298418,-0.083192118368029,0.0267771175169183,-3.1068362125037,0.00189101138434529,0.0122437992886748
"FBgn0038922",30039.3152272584,-0.165781135455378,0.0533613091101129,-3.10676664834595,0.00189145639838153,0.0122437992886748
"FBgn0028896",1045.96762392082,0.415489331398931,0.133738347020359,3.1067329651957,0.00189167190992316,0.0122437992886748
"FBgn0001128",50195.5465903188,-0.267835934979786,0.0862768890960085,-3.1043763606467,0.00190680604626314,0.0123364072282501
"FBgn0051494",4.60352848610354,0.760072063705292,0.244873389780428,3.10393899633941,0.00190962700773028,0.0123493072669677
"FBgn0039370",338.813041498667,0.433993877660764,0.139863781659635,3.1029754273119,0.00191585547187204,0.012384222470127
"FBgn0260944",5883.06085596185,0.0762549579526722,0.0245774658051019,3.10263712936762,0.00191804663450851,0.0123930213528693
"FBgn0022069",9135.36702418244,-0.156599122876909,0.0504847226313397,-3.10191112706433,0.00192275673687119,0.0124180811396888
"FBgn0004403",95309.7501682885,0.105000581417158,0.0338517912455733,3.10177327561324,0.00192365227793499,0.0124184936507243
"FBgn0003941",119903.355564789,-0.0771089105870812,0.0248610726957074,-3.10159225753743,0.00192482882926724,0.0124207191350987
"FBgn0266676",37.5308997981444,0.579466868081112,0.186842676571147,3.10136248696085,0.00192632320573138,0.0124249927032315
"FBgn0028986",8549.98546140882,0.681061090434781,0.219649548583333,3.1006714779402,0.00193082379588859,0.012448644611489
"FBgn0042083",4586.39187152847,-0.0954756708238631,0.0307948652324846,-3.10037631608625,0.00193274914695637,0.0124556798715376
"FBgn0037976",1866.08803578824,-0.129533702930466,0.0417837378962884,-3.1000984941075,0.00193456299981743,0.0124619908167705
"FBgn0013983",2448.34345436099,0.143854922439172,0.0464346350858632,3.09800910835559,0.00194825440646617,0.0125447756780305
"FBgn0026190",1318.82297716069,0.331038381219366,0.106865156013671,3.09772046912109,0.00195015279073074,0.0125515868410308
"FBgn0038488",8704.37520893734,0.10684431090391,0.0344950383171874,3.09738200379601,0.0019523810451499,0.0125554568865663
"FBgn0037801",12020.2996317841,0.435672319025695,0.140658623010154,3.09737369598907,0.00195243576818959,0.0125554568865663
"FBgn0011670",6711.39445457359,0.929572002030616,0.30017742439807,3.09674188155435,0.00195660162116993,0.0125768297061168
"FBgn0264984",107.320234533646,0.449312392265733,0.145108300077417,3.09639346630083,0.00195890237779634,0.0125862006477001
"FBgn0034720",4300.53147908468,-0.142644806072191,0.0460797973643792,-3.09560402239222,0.00196412465494548,0.012614326601138
"FBgn0004456",6573.43518847432,-0.159071937585957,0.0514062187227207,-3.09441039505304,0.00197204493431887,0.0126597484777512
"FBgn0001216",10944.8753562107,-0.308373844798711,0.0996770434032822,-3.09372985263081,0.00197657376603587,0.0126833689189719
"FBgn0033902",18620.6557593495,0.069613170133561,0.0225082567463608,3.09278372456881,0.00198288586409517,0.0127184070973664
"FBgn0035831",1428.35141768863,0.12405712309139,0.0401203878565018,3.09212172960799,0.00198731336286552,0.0127338707036915
"FBgn0016059",15430.7417004222,-0.125241682422843,0.0405045089537337,-3.09204297639801,0.00198784067693492,0.0127338707036915
"FBgn0003149",67167.6063352818,-0.320028730894347,0.103500810474396,-3.09204082004281,0.00198785511721839,0.0127338707036915
"FBgn0266280",14.8290123356552,0.747796264469776,0.241928434522902,3.0909812893407,0.00199496204535536,0.0127739164928157
"FBgn0027561",13276.18483644,-0.0883860975913902,0.0285962603975144,-3.09082713483308,0.00199599799612945,0.0127750716151757
"FBgn0085298",287.108145991068,0.346372589379804,0.112127743606581,3.08908908927223,0.00200771224175659,0.0128445412141857
"FBgn0015623",80249.9045901287,-0.136936969344888,0.0443404819474194,-3.08830583996071,0.00201301185530509,0.0128729306310131
"FBgn0034598",12603.7190703283,-0.0918113435559363,0.0297516532663575,-3.08592409080522,0.00202920619362728,0.012967903228484
"FBgn0030983",103.027553232023,0.435087999329046,0.140994110648575,3.08585938325818,0.00202964782602771,0.012967903228484
"FBgn0025582",18494.6352487647,-0.0738581509797615,0.023935319004059,-3.08573915255679,0.00203046864105248,0.012967903228484
"FBgn0025390",6313.2015590159,0.348873015977325,0.113070377149196,3.08545018397691,0.00203244267553781,0.0129749611077942
"FBgn0032538",20943.2297506532,-0.452140626947399,0.146569694943263,-3.0848165926962,0.00203677710009,0.0129970750677538
"FBgn0031127",1564.29023120638,0.335309470989681,0.108722385863056,3.08408860169816,0.00204176778724139,0.0130192305525205
"FBgn0000490",1996.29025826746,0.177532795120838,0.057564715570562,3.0840558033023,0.00204199289807146,0.0130192305525205
"FBgn0011581",1246.90624995186,0.167728246931122,0.0544075077366043,3.08281437449997,0.00205053016969838,0.0130680821570364
"FBgn0264740",429.700417150131,0.801606473953771,0.260093562150041,3.08199275417415,0.0020561984253057,0.0130986155659832
"FBgn0262870",8469.53265826026,-0.160138231433529,0.0519633814838121,-3.08175155004908,0.00205786518969227,0.0131036430756865
"FBgn0051907",3303.30233508823,0.325203036072906,0.10557781856189,3.08022121031294,0.00206846902734312,0.0131655496659367
"FBgn0265533",423.589039577433,0.208217500165968,0.0676151902889058,3.07944855699285,0.00207384182023448,0.0131941227352966
"FBgn0034655",2782.60123901418,0.224044345320329,0.0727655703237051,3.07898837765779,0.00207704784509897,0.0132088920029889
"FBgn0036305",4688.83675222364,0.0864389950566839,0.0280835433444394,3.07792339437107,0.00208448492370825,0.0132505444362757
"FBgn0052066",8416.20973448427,-0.091890858231708,0.0298565295892411,-3.07774746415341,0.0020857158421844,0.0132527272151053
"FBgn0051635",14739.6213678742,-0.126892267478611,0.0412344959216431,-3.07733281667225,0.00208861961472128,0.0132601252424832
"FBgn0052815",1107.83094661729,-0.161070114312899,0.0523409059952602,-3.07732759397563,0.00208865621285296,0.0132601252424832
"FBgn0266758",5581.47175798556,-0.212370919587951,0.069017459588642,-3.0770608024944,0.00209052654117696,0.0132663588239925
"FBgn0032907",1439.63640601604,0.132179283260961,0.0429754849175299,3.07569032704606,0.00210015842669759,0.013321820572408
"FBgn0030695",3260.58136686126,0.0676304617174238,0.0219906837933585,3.07541422326527,0.00210210384026988,0.0133284987443354
"FBgn0026872",2552.18721930562,-0.134229990336945,0.0436545818645862,-3.07482020451639,0.00210629487105619,0.0133458850717952
"FBgn0037292",4271.51870558218,-0.262940868650689,0.085515559041582,-3.07477225896207,0.00210663347938797,0.0133458850717952
"FBgn0024194",1965.33580133691,0.152665528318048,0.0496675319124837,3.07374903562857,0.00211387175358002,0.0133860615031624
"FBgn0029685",7946.6915965904,-0.0990590319173324,0.0322291220625288,-3.0735876616541,0.00211501539178892,0.0133876260407767
"FBgn0031270",866.90485303041,0.184487862653887,0.0600335347648497,3.07308012724092,0.00211861592749794,0.0134047343344912
"FBgn0052202",791.91217912653,0.219427559243885,0.0714074771015872,3.07289331804452,0.00211994259839149,0.0134074472169342
"FBgn0033139",2490.7742379319,0.188268653480948,0.0612793324940602,3.07230261522833,0.00212414263263986,0.0134283225192965
"FBgn0259228",10016.1674154111,-0.115765301761165,0.0376852502279747,-3.07189951136981,0.00212701317352897,0.0134407789704336
"FBgn0030241",10839.294550795,-0.155048331165415,0.0504758568886369,-3.07173252169831,0.00212820336453162,0.0134426110994865
"FBgn0005390",7093.71498374159,-0.811766741325976,0.264297252186041,-3.07141574349236,0.00213046282650446,0.013451192780281
"FBgn0039795",1575.93563836043,0.574514978018062,0.187099688716956,3.07063566998867,0.00213603618350861,0.01348068144216
"FBgn0032516",2868.0425119573,0.127884777062218,0.0416540344493189,3.07016544142483,0.00213940226000359,0.013496220763149
"FBgn0030927",864.340338316294,-0.244536429846829,0.0796583939892133,-3.06981370826962,0.00214192327980379,0.0135064182491682
"FBgn0017579",116990.292181629,0.136036962333438,0.0443397184297762,3.06806103310939,0.00215452609219806,0.0135801534861551
"FBgn0038198",5527.82853113535,0.162266995378796,0.0529149347491958,3.06656327080252,0.00216534975775773,0.0136426171235605
"FBgn0260742",5085.5665337716,0.0863033022565075,0.0281482659480131,3.06602553833692,0.00216924785762735,0.0136614124884401
"FBgn0264466",44.7319639525508,0.863031366394868,0.281533152058312,3.06546976824993,0.00217328347427491,0.0136810576888166
"FBgn0265448",32.9883061146515,0.6234270274537,0.203387750688692,3.06521422918889,0.00217514133033013,0.0136849135845265
"FBgn0031547",694.867464217075,-0.210737335455798,0.068756308176376,-3.06498910492995,0.00217677926657494,0.0136849135845265
"FBgn0033777",8394.86844849589,-0.0960484052549145,0.0313376364941996,-3.06495371061862,0.00217703688774477,0.0136849135845265
"FBgn0031002",3548.29657791238,-0.227422219771798,0.0742026121526323,-3.06488158804974,0.00217756192585286,0.0136849135845265
"FBgn0002924",5654.3111525008,-0.13456656321926,0.0439081960977781,-3.06472538565686,0.00217869944648059,0.0136863021181523
"FBgn0030930",7781.52739200924,-0.0878676030977193,0.0286731428431828,-3.0644566442639,0.00218065779040758,0.0136928436191615
"FBgn0267820",73.9144887722161,0.571831220574194,0.186683343244442,3.06310788437854,0.00219051072409665,0.0137489306987016
"FBgn0034966",177.025619306433,-0.270750211150196,0.0884101987892454,-3.06243187842636,0.00219546440548371,0.0137730873411539
"FBgn0002732",550.670096579287,0.368843449223201,0.120445322201152,3.06233104351872,0.00219620418961208,0.0137730873411539
"FBgn0051262",1037.44709996614,-1.15008502848268,0.375655194744961,-3.0615443219506,0.0022019838913203,0.0138035362994101
"FBgn0035244",7140.14110470529,-0.123342752552157,0.0403154830422258,-3.05943878740012,0.00221752098913694,0.0138951000460734
"FBgn0035040",1263.80516465303,-0.210335852245559,0.0687558978971684,-3.05916813943929,0.00221952541721271,0.0139018261450588
"FBgn0039328",1560.68764349806,-0.118676874203626,0.0388027331474898,-3.05846688047806,0.00222472669214415,0.0139267707828358
"FBgn0264833",62.7852927833327,0.852566663171057,0.278764155999809,3.05837979819629,0.00222537336511159,0.0139267707828358
"FBgn0027565",4299.7120980306,0.126756341584621,0.0414547706666861,3.05770215456733,0.0022304114348952,0.0139524522605175
"FBgn0001986",4322.11508319797,-0.0915817338438993,0.0299526765302077,-3.05754758682543,0.00223156206095018,0.0139538043107655
"FBgn0030769",751.684116411413,0.259015771018762,0.0847247013004691,3.05714587414342,0.0022345550162684,0.0139666703653913
"FBgn0064237",2881.45112516721,0.171403309313314,0.0560874505578044,3.0560010770442,0.00224310450164639,0.0140142411793238
"FBgn0035542",38537.2489455551,-0.253704319707961,0.0830395715608641,-3.05522192539261,0.00224894043223345,0.0140448258193684
"FBgn0011648",11034.7523836021,-0.0853442134891681,0.027935508291753,-3.05504423251762,0.0022502733178546,0.0140472747417245
"FBgn0038136",3842.85416754116,-0.587869420974639,0.192454054999463,-3.0545961786894,0.00225363741241163,0.0140573643229704
"FBgn0035534",1480.20069907107,0.118459998433495,0.0387811312803086,3.05457820653219,0.00225377244770902,0.0140573643229704
"FBgn0032748",12470.5691207024,-0.128774991932855,0.0421735107568196,-3.05345676994728,0.00226221313283978,0.0141041196240349
"FBgn0266418",3887.27990756037,-0.135477540639513,0.0443761526030294,-3.05293570290869,0.00226614487969217,0.0141227359530733
"FBgn0033476",29164.0122131594,0.067771293685154,0.0222006785136326,3.05266767605946,0.00226816973198033,0.014123773753084
"FBgn0003116",3388.43057810133,-0.101694921703554,0.0333137851246292,-3.05263785916569,0.00226839509096194,0.014123773753084
"FBgn0031231",4487.95731316742,-0.0994408376472029,0.0325787539439896,-3.05232170076746,0.00227078590910506,0.014123773753084
"FBgn0003189",10233.7010811099,-0.152227162424682,0.0498727549871827,-3.05231107573271,0.00227086629664955,0.014123773753084
"FBgn0038035",2278.83537552248,-0.0993799169466951,0.0325608771723129,-3.05212652659123,0.00227226298592329,0.014123773753084
"FBgn0028988",4115.94418591341,-0.153902500584209,0.0504260479523496,-3.05204367254082,0.00227289029090235,0.014123773753084
"FBgn0265871",32.1136709320719,0.64267954088749,0.210573892141496,3.05203809623103,0.00227293251598317,0.014123773753084
"FBgn0032388",9680.21713890601,-0.0605376871813334,0.0198432084219292,-3.05080135702409,0.00228231515929341,0.0141761771874248
"FBgn0000618",1505.86054781375,0.16790540136217,0.0550487912128067,3.05011967861537,0.00228750193435143,0.0142024860223433
"FBgn0030746",819.081240471974,-0.298808720542343,0.0979799656549602,-3.04969203188546,0.00229076133492397,0.014212620811279
"FBgn0087008",22254.8179202115,-0.161104775483009,0.0528272001000428,-3.0496557678225,0.00229103792477555,0.014212620811279
"FBgn0031304",6814.31601544939,-0.0728527761419556,0.023893039441878,-3.04912132753878,0.00229511770650525,0.0142320172730633
"FBgn0052811",221.874654745884,0.442541019885798,0.145148615675141,3.04888212558813,0.00229694586848555,0.0142374411408162
"FBgn0010339",6115.16222163873,0.104475633988615,0.0342734746722781,3.04829419799445,0.00230144492484556,0.0142594089700389
"FBgn0035608",1458.90065441493,0.347355041354176,0.113972298352303,3.0477146322035,0.00230588789227443,0.0142810112017594
"FBgn0001341",3154.36553602457,-0.15397537873967,0.0505322647009946,-3.04707061222688,0.00231083418147409,0.014305711441862
"FBgn0039237",22.151774035644,0.726584663198236,0.238575025820062,3.04551853531492,0.00232279460810691,0.0143737957265861
"FBgn0267214",39.2325611842375,0.748507081021946,0.245799982571098,3.04518768956967,0.00232535145070124,0.0143826767197981
"FBgn0050044",277.154260223891,-0.331332127957758,0.108808876356249,-3.04508362785541,0.00232615619329711,0.0143826767197981
"FBgn0030599",618.439495390897,0.378792238101647,0.124416667219807,3.04454577160818,0.00233031967551273,0.014402455875313
"FBgn0028700",3959.88910498842,-0.209691263418565,0.0688982643401174,-3.04349123199128,0.00233850255643263,0.0144450753165793
"FBgn0000339",6634.10066054303,0.117749279643831,0.0386911626273759,3.0433120032562,0.00233989592576616,0.0144450753165793
"FBgn0031550",65.624648676224,0.477199643809658,0.156804203640262,3.04328348814195,0.00234011767953424,0.0144450753165793
"FBgn0002306",3994.79500023677,-0.234839364516081,0.077175910877487,-3.04291017554527,0.00234302259898113,0.0144570303504075
"FBgn0033194",19068.7245446608,-0.100828301296884,0.0331493397423134,-3.04163829749472,0.00235294448281424,0.0145122540344412
"FBgn0261560",25697.0514278003,-0.316110848294877,0.10397043494044,-3.04039170823863,0.00236270640731393,0.0145609618264163
"FBgn0035604",29.4027825266218,0.958799644906456,0.315355118081018,3.04038079591317,0.00236279202420351,0.0145609618264163
"FBgn0267677",8.98372157538233,-0.850603391387119,0.279809555209832,-3.03993689832802,0.00236627720415509,0.0145764237675098
"FBgn0053198",1790.15524621906,0.16231773095336,0.0533990165200131,3.03971386612573,0.00236803007627351,0.0145812062263571
"FBgn0267735",80.0672736897104,0.292504418012443,0.0963249486664828,3.03664234512302,0.0023922912416783,0.0147245230093736
"FBgn0036442",1013.09302282662,0.578888165235301,0.19067918861574,3.03592735755702,0.00239797129786956,0.0147534023155288
"FBgn0040208",6797.77358512649,-0.0736884032707131,0.0242733888226124,-3.03576908066776,0.0023992303603919,0.0147550690862322
"FBgn0002638",21053.821135662,-0.134378786074786,0.0442691836418895,-3.03549275183901,0.00240142995419573,0.0147625162931456
"FBgn0261506",101.193594159347,0.44015356837707,0.145039364733809,3.03471798283787,0.00240760700832182,0.0147943982914656
"FBgn0005619",994.642589377307,-0.26802852079633,0.0883455268059782,-3.0338663482642,0.00241441367110203,0.0148301213232808
"FBgn0005613",457.213650451339,-0.217705485022262,0.0718033313928229,-3.03196914125384,0.0024296404088184,0.0149175125758538
"FBgn0040324",9007.13453319998,0.129850605361687,0.0428302281752372,3.03175142636204,0.00243139337032009,0.0149221396652773
"FBgn0261564",10625.1143076066,-0.0993685548153601,0.0327794958876277,-3.03142413037736,0.00243403081722656,0.0149321890562149
"FBgn0035140",1140.27651027679,-0.092147529811811,0.0304110807204367,-3.03006429330499,0.00244501684442929,0.0149934256759828
"FBgn0259818",721.536137148612,0.114125381928758,0.0376693737624625,3.02965965530555,0.00244829463552917,0.0150073626837938
"FBgn0039712",4074.66884100324,0.120044047248952,0.0396383907390601,3.02847933558159,0.00245787886276552,0.0150599290844542
"FBgn0283741",11342.5671237757,-0.150752293744879,0.0497843217172932,-3.02810781677304,0.00246090270169896,0.0150722720023662
"FBgn0031544",9570.44860036023,0.074750149801324,0.0246950134309273,3.02693294783591,0.0024704875271132,0.0151247723472138
"FBgn0035286",133.427430104924,0.390047510029893,0.128876924038199,3.02651163457536,0.00247393300094697,0.0151329977043133
"FBgn0030778",1435.85056693818,-0.155736531792978,0.0514584793249219,-3.02645033114209,0.00247443470289129,0.0151329977043133
"FBgn0259196",209.319846663917,0.526547677638267,0.173985000000824,3.02639697465744,0.00247487144347261,0.0151329977043133
"FBgn0041174",1148.35152259949,0.152527616092767,0.0504042178034373,3.02608834616942,0.00247739905452675,0.0151422524282413
"FBgn0020389",4745.67288769834,-0.180315830615018,0.0595931910999873,-3.02577907453351,0.00247993430196609,0.0151515462344344
"FBgn0038349",18038.6384808346,-0.115488912402152,0.0381737152159543,-3.02535165227733,0.00248344199385708,0.0151667713097235
"FBgn0032189",3093.12662351803,0.147495910403711,0.048760046215671,3.02493376957275,0.00248687578615978,0.0151815328041447
"FBgn0038083",3821.52925728094,0.544139597096218,0.179921795450568,3.02431173351488,0.00249199517695187,0.0152065680352453
"FBgn0028987",3855.9194778616,0.831456601465245,0.274954531230114,3.02397853836199,0.00249474135500587,0.0152171069905832
"FBgn0036931",5120.19313909652,0.352239473237257,0.11650485542628,3.02338878451415,0.00249960886526494,0.0152405714888265
"FBgn0031315",1178.83716029069,0.0875138747440917,0.02895163967255,3.02276056672073,0.0025048033916096,0.0152660098953121
"FBgn0034704",3841.8089690105,-0.108466895040613,0.0358907425720227,-3.02214128958048,0.00250993365430651,0.0152910360367625
"FBgn0086058",9.19774258114572,-0.690132259333327,0.228384640651644,-3.02179803932606,0.00251278137280453,0.0153021417042077
"FBgn0035976",5061.99173033652,-0.126807895014588,0.0419760812162754,-3.02095601447953,0.00251977961386848,0.0153365332738898
"FBgn0264831",88.7075662843319,0.821817714717296,0.272046565148032,3.02087149775301,0.0025204830333596,0.0153365332738898
"FBgn0034822",346.073719370251,0.593689560720097,0.19656489039378,3.02032351520535,0.00252504816586512,0.0153580526324636
"FBgn0039355",1126.05522474851,0.14930925199665,0.0494391233476107,3.0200626929981,0.00252722367876831,0.0153650260469741
"FBgn0029663",790.451068726276,-0.201927982132904,0.066882879412125,-3.0191281222904,0.00253503299974729,0.0154062322963885
"FBgn0039101",47.6147479020223,0.605233958191666,0.200507063774192,3.01851688812954,0.00254015243557162,0.015430042303779
"FBgn0052354",918.240751675021,-0.21795333642317,0.0722104372751482,-3.01830794338896,0.00254190463484079,0.015430042303779
"FBgn0035475",1643.50804036915,0.119334741292372,0.0395371953094242,3.01829050741813,0.0025420509019084,0.015430042303779
"FBgn0028497",5150.88025359609,-0.0581278180413466,0.0192648457293117,-3.01729994924923,0.00255037315938989,0.0154742673774928
"FBgn0001218",105435.847529738,-0.197416612157854,0.0654508226662005,-3.01625868271633,0.0025591483050087,0.0155212032861048
"FBgn0265039",152.36271398,0.430715308147759,0.142865824165109,3.01482394872818,0.00257128458563226,0.0155884780481774
"FBgn0043456",16107.6905996393,-0.0992975172664662,0.0329430659368485,-3.01421602521206,0.00257644281035427,0.0156134107322281
"FBgn0036494",528.038961547747,-0.210885177626741,0.0699891509393208,-3.01311238665511,0.00258583136037241,0.0156599024687496
"FBgn0032453",15493.2284157734,0.0924910488167951,0.0306970433737827,3.0130279222848,0.00258655117796989,0.0156599024687496
"FBgn0050096",430.557503373019,0.163210067292697,0.054169619876751,3.01294466647615,0.0025872608753285,0.0156599024687496
"FBgn0034049",6660.66591280818,-0.103079749648952,0.0342167999305808,-3.01254792552433,0.00259064526007713,0.0156740336399804
"FBgn0262682",699.575907253274,0.694015823832452,0.230415321750072,3.01202115623734,0.00259514510228021,0.0156948994197036
"FBgn0039184",6007.10227654163,-0.230120132650184,0.07641485810251,-3.01145795941255,0.0025999640247012,0.0157176772537807
"FBgn0032363",13323.7601913682,-0.106545964727218,0.0353876512218878,-3.01082329706352,0.00260540423634323,0.0157393725332945
"FBgn0000615",38487.6952935728,0.210082112491509,0.0697763299785405,3.01079338159687,0.00260566092300455,0.0157393725332945
"FBgn0001995",3788.63890885823,0.0910848425189748,0.0302618784995159,3.00988725866545,0.00261344678468916,0.0157751552819344
"FBgn0065048",24.8893668838934,0.608219516647212,0.202078428617185,3.00981911235768,0.0026140331909383,0.0157751552819344
"FBgn0029693",2807.68320900427,-0.101256788389744,0.0336430870982325,-3.00973534604867,0.00261475417377362,0.0157751552819344
"FBgn0082949",16.1349749177376,-0.424037880535343,0.140934817836716,-3.00875175520236,0.00262323362388692,0.0158178481667578
"FBgn0052945",827.62638953243,0.427315978081987,0.142032806748773,3.00857237045116,0.00262478279171422,0.0158178481667578
"FBgn0034563",610.682637544513,-0.435907320837234,0.14488968644505,-3.00854623632961,0.00262500855593529,0.0158178481667578
"FBgn0040993",2341.10385397387,-1.08982885938013,0.362312090624743,-3.00798369025143,0.00262987251513443,0.0158407649842628
"FBgn0022786",4494.33972072074,-0.0941243237269564,0.0312963351310971,-3.00751903801769,0.00263389626321611,0.0158545350386654
"FBgn0040334",1860.35722121166,-0.112659372155302,0.03746094273201,-3.00738219433639,0.00263508236048474,0.0158545350386654
"FBgn0038415",282.5166027017,-0.316116784157873,0.105114659667267,-3.00735202072212,0.00263534395700292,0.0158545350386654
"FBgn0028872",2423.43149125144,-0.200402064571735,0.0666646145355523,-3.00612350296963,0.00264601503201487,0.0159081482806454
"FBgn0042138",12061.1098008647,-0.0676404800698639,0.0225012179122273,-3.00608084121117,0.00264638630653115,0.0159081482806454
"FBgn0028919",1613.55795257892,0.125744248027621,0.0418325253599601,3.00589665447203,0.00264798978387714,0.0159113816711684
"FBgn0004507",68772.5051847018,-0.26858217120065,0.0893715209837844,-3.00523218408,0.00265378185755913,0.015939770996409
"FBgn0033557",2652.06523182732,-0.22074536014902,0.0734768653726133,-3.00428385219734,0.00266206836102306,0.0159806885385793
"FBgn0263852",4520.25611443232,0.140058342246881,0.0466217354365528,3.0041426157867,0.00266330450301653,0.0159806885385793
"FBgn0267684",101.97006135323,0.292493003241168,0.0973650738098119,3.00408546716156,0.00266380483341306,0.0159806885385793
"FBgn0023143",58130.1258254349,-0.0875548332731247,0.0291646935295897,-3.00208309009981,0.00268138977034315,0.0160797237151663
"FBgn0011278",34.7747135829606,0.84678166039208,0.282109917244577,3.0016018885928,0.00268563147688736,0.0160986949871064
"FBgn0002940",136350.405875948,0.607527403846108,0.202460848470483,3.00071548862782,0.00269346099096367,0.0161391490838963
"FBgn0028370",567.327654728267,-0.208148719965573,0.0693703377024144,-3.00054355881172,0.00269498204910076,0.0161406065951826
"FBgn0264510",405.140384996152,0.446689796698489,0.148874581799987,3.00044367075783,0.0026958661162862,0.0161406065951826
"FBgn0038923",1952.3537637006,0.139517027280937,0.0465063832345417,2.99995436276614,0.00270020060555754,0.0161600783335412
"FBgn0036168",177.761218192772,-0.24484688898306,0.0816250792379116,-2.99965269582659,0.00270287606636534,0.016169609544458
"FBgn0034300",6876.86277998607,-0.112197103515734,0.0374087287626704,-2.99922256721254,0.00270669503319542,0.0161859712597813
"FBgn0033482",11683.1513153708,-0.0793423754534912,0.0264646474101354,-2.99805148445336,0.00271711768121628,0.0162417939215058
"FBgn0030571",1722.73431847685,0.0970057842686476,0.0323674106811396,2.9970202196363,0.00272632629857113,0.0162903178432429
"FBgn0265339",110.260395096744,0.522252443159492,0.17438141527999,2.99488590754327,0.00274547514453133,0.0163955171231081
"FBgn0263380",603.841879226745,0.323928727208688,0.108163244268037,2.99481334348634,0.00274612833678632,0.0163955171231081
"FBgn0029726",294.42066963057,0.405151977782524,0.135362849263189,2.99308104097882,0.00276176403238818,0.0164822783899362
"FBgn0037892",2237.4896349668,0.0822530167953522,0.027491577193825,2.99193517401495,0.00277215122428734,0.0165376596408544
"FBgn0050395",3382.49898859593,0.741311415302641,0.247909603960749,2.99024887886155,0.00278750226112467,0.0166225973494862
"FBgn0035589",3118.5579836169,-0.0976520240773165,0.0326613243239633,-2.98983663701812,0.00279126685893465,0.0166384018912623
"FBgn0002525",17330.2276767076,-0.0996024651907304,0.0333273811881094,-2.98860761451808,0.00280251788246738,0.0166972471901131
"FBgn0034940",1965.27785158986,-0.116352937576792,0.0389333735220164,-2.98851414740611,0.00280337521468078,0.0166972471901131
"FBgn0266243",96.9866068005324,0.264588327507971,0.0885609346787311,2.98764154271641,0.00281139079293454,0.0167383123285879
"FBgn0031016",7019.18978100239,-0.153876609021327,0.0515086830387576,-2.98739163852322,0.00281369021679367,0.0167453257541503
"FBgn0038753",239.686623756434,-0.334286122643997,0.111945765593182,-2.9861435211298,0.00282520015073267,0.0168071269524861
"FBgn0000179",1152.59906462445,-0.241627243397322,0.0809260538608555,-2.98577815017123,0.00282857766764335,0.0168155423910763
"FBgn0261932",1750.2038639565,0.361461099374835,0.121062205057426,2.98574686627735,0.00282886702962655,0.0168155423910763
"FBgn0261938",6500.75572090941,-0.165160040286506,0.0553294805023184,-2.98502785110345,0.00283552505159533,0.0168484122842903
"FBgn0038979",4806.78351958996,0.475793471433855,0.159404109976109,2.9848256202752,0.00283740026901758,0.0168528483758833
"FBgn0032895",596.105908139371,-0.164639414847095,0.0551683387073663,-2.98430981799914,0.0028421882556992,0.0168745745662427
"FBgn0028544",9466.38878604665,-0.426063892108594,0.142824736012512,-2.98312396020301,0.00285322408891531,0.0169333633130697
"FBgn0046214",45449.8074861548,-0.138059610120856,0.0462885798285326,-2.9825847030147,0.00285825545420495,0.0169564840850967
"FBgn0030467",1109.69254066076,0.107732556555126,0.0361242984516858,2.98227401424035,0.0028611579120913,0.0169669618520045
"FBgn0036255",994.155637897795,0.151223774953153,0.0507167455316024,2.9817326283076,0.00286622197563782,0.0169902447559444
